"TIME","GEO","SPECIES","FISHREG","UNIT","Value","Flag and Footnotes"
"2012","Bulgaria","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","4.6",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight","4.6",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","Skipjack tuna - Katsuwonus pelamis","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Total fishing areas","Tonnes live weight","2 830.41",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Mediterranean and Black Sea","Tonnes live weight","2 830.41",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","European sprat - Sprattus sprattus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Total fishing areas","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","Blue whiting (=Poutassou) - Micromesistius poutassou","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Total fishing areas","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Bulgaria","Yellowfin tuna - Thunnus albacares","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","All aquatic organisms","Total fishing areas","Tonnes live weight","502 631.63",""
"2012","Denmark","All aquatic organisms","Atlantic, Northwest","Tonnes live weight","2 999",""
"2012","Denmark","All aquatic organisms","Atlantic, Northeast","Tonnes live weight","499 632.63",""
"2012","Denmark","All aquatic organisms","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","All aquatic organisms","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","All aquatic organisms","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","All aquatic organisms","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","All aquatic organisms","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","Cods, hakes, haddocks","Total fishing areas","Tonnes live weight","65 991.21",""
"2012","Denmark","Cods, hakes, haddocks","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","Cods, hakes, haddocks","Atlantic, Northeast","Tonnes live weight","65 991.21",""
"2012","Denmark","Cods, hakes, haddocks","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","Cods, hakes, haddocks","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","Cods, hakes, haddocks","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","Cods, hakes, haddocks","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","Cods, hakes, haddocks","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","Miscellaneous pelagic fishes","Total fishing areas","Tonnes live weight","41 825.95",""
"2012","Denmark","Miscellaneous pelagic fishes","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","Miscellaneous pelagic fishes","Atlantic, Northeast","Tonnes live weight","41 825.95",""
"2012","Denmark","Miscellaneous pelagic fishes","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","Miscellaneous pelagic fishes","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","Miscellaneous pelagic fishes","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","Miscellaneous pelagic fishes","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","Miscellaneous pelagic fishes","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Total fishing areas","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Northeast","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","European anchovy - Engraulis encrasicolus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","Atlantic herring - Clupea harengus","Total fishing areas","Tonnes live weight","125 117.07",""
"2012","Denmark","Atlantic herring - Clupea harengus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","Atlantic herring - Clupea harengus","Atlantic, Northeast","Tonnes live weight","125 117.07",""
"2012","Denmark","Atlantic herring - Clupea harengus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","Atlantic herring - Clupea harengus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","Atlantic herring - Clupea harengus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","Atlantic herring - Clupea harengus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","Atlantic herring - Clupea harengus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Total fishing areas","Tonnes live weight","5 392.11",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Northeast","Tonnes live weight","5 392.11",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","Atlantic horse mackerel - Trachurus trachurus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Total fishing areas","Tonnes live weight","36 232.77",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Northeast","Tonnes live weight","36 232.77",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","Atlantic mackerel - Scomber scombrus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Total fishing areas","Tonnes live weight","39.56",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Northeast","Tonnes live weight","39.56",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","European pilchard(=Sardine) - Sardina pilchardus","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","European plaice - Pleuronectes platessa","Total fishing areas","Tonnes live weight","21 365.85",""
"2012","Denmark","European plaice - Pleuronectes platessa","Atlantic, Northwest","Tonnes live weight",":",""
"2012","Denmark","European plaice - Pleuronectes platessa","Atlantic, Northeast","Tonnes live weight","21 365.85",""
"2012","Denmark","European plaice - Pleuronectes platessa","Atlantic, Eastern Central","Tonnes live weight",":",""
"2012","Denmark","European plaice - Pleuronectes platessa","Mediterranean and Black Sea","Tonnes live weight",":",""
"2012","Denmark","European plaice - Pleuronectes platessa","Atlantic, Southwest","Tonnes live weight",":",""
"2012","Denmark","European plaice - Pleuronectes platessa","Atlantic, Southeast","Tonnes live weight",":",""
"2012","Denmark","European plaice - Pleuronectes platessa","Indian Ocean, Western","Tonnes live weight",":",""
"2012","Denmark","Skipjack tuna - Katsuwonus pelamis","Total fishing areas","Tonnes live weight",":",""
